customer_id,age,income_proxy,employment_type,credit_score_band,acquisition_channel,loan_product,loan_amount,tenure_months,interest_rate,origination_risk_grade,repayment_behavior,delinquency_status,partial_payment_flag,cashflow_volatility,acquisition_cost,approval_turnaround_days,origination_date,default_indicator,customer_lifetime_value
12213,60,Low,Business,Fair,Digital ad,BNPL,3986.3414645171442,3,0.17,D,Late 15-30 days,0,0,High,8,0.8236788908499973,2049-08-07,0,113.47593910697196
12214,29,Low,Salaried,Poor,Digital ad,Personal loan,29453.646953887303,3,0.24,E,Default,2,1,High,8,1.030103013523322,2058-04-29,1,-19431.630703217914
12215,29,Medium,Salaried,Excellent,App store,BNPL,22298.739498800474,3,0.11,A,On time,0,0,Medium,5,1.0573839803545635,2061-08-11,0,410.05365875355346
12216,55,Low,Salaried,Fair,Digital ad,BNPL,11445.8212379446,3,0.17,D,On time,0,0,High,8,1.4749070231049926,2025-10-09,0,325.81888064212944
12217,37,High,Self-employed,Good,Partner referral,Personal loan,343430.6012106566,24,0.16999999999999998,C,Default,1,1,High,25,6.3268771666610375,2037-06-16,1,-176312.34653576024
12218,34,Medium,Salaried,Good,Digital ad,Personal loan,40207.21280754381,12,0.15,C,On time,0,0,Low,8,1.2735900243579668,2036-05-27,0,3341.2092577941366
12219,44,Medium,Business,Good,Partner referral,Personal loan,78165.29391486503,24,0.16999999999999998,C,Late 15-30 days,0,1,Medium,25,6.591627229966711,2050-04-07,0,14586.764582556236
12220,33,Low,Salaried,Poor,Partner referral,BNPL,6645.668393646261,6,0.22,E,Default,1,1,Medium,25,2.01092866623115,2042-07-01,1,-4219.082891830544
12221,48,High,Self-employed,Excellent,Direct mail,BNPL,9662.265319784201,3,0.11,A,On time,0,0,High,15,6.819782707276089,2040-12-06,0,177.68032342986044
12222,43,Medium,Self-employed,Poor,Direct mail,Personal loan,105126.36847604433,3,0.24,E,On time,0,0,High,15,6.969466899742379,2034-01-20,0,4232.809968988149
12223,53,High,Salaried,Good,Digital ad,Personal loan,401442.77555270033,12,0.15,C,On time,0,0,Low,8,0.65953484263482,2023-05-29,0,33359.79354180937
12224,48,High,Salaried,Good,Digital ad,Personal loan,224603.3918312019,24,0.16999999999999998,C,On time,0,0,High,8,1.433413301207269,2023-10-13,0,41914.21329079557
12225,23,Low,Business,Good,App store,Personal loan,49541.59338103082,12,0.15,C,Default,2,1,High,5,0.6403510922516955,2063-02-23,1,-30562.22143421015
12226,54,Low,Self-employed,Poor,Direct mail,Personal loan,17815.618482354344,3,0.24,E,Default,2,1,Low,15,3.3100286148631013,2046-06-04,1,-11753.604558393861
12227,47,High,Self-employed,Good,Digital ad,Personal loan,160058.37807418813,12,0.15,C,On time,0,0,High,8,0.6090144835603526,2056-03-23,0,13300.81090596394
12228,49,High,Salaried,Poor,Direct mail,Personal loan,446982.6473194479,6,0.24,E,On time,0,0,Medium,15,6.215928603881124,2057-06-23,0,31804.99395521445
12229,40,Medium,Salaried,Good,Partner referral,BNPL,20191.93255921597,3,0.13,C,On time,0,0,Low,25,5.972407584076912,2049-08-24,0,439.06317735543416
12230,26,Medium,Salaried,Fair,Digital ad,Personal loan,109945.01491343843,3,0.19,D,Default,2,1,Medium,8,0.9738674005482737,2041-07-15,1,-73461.6879324689
12231,54,Medium,Salaried,Good,Direct mail,Personal loan,124288.52658230282,6,0.15,C,Late 1-15 days,0,0,Low,15,4.917290510835351,2035-03-02,0,5493.908499305471
12232,41,Medium,Self-employed,Good,Partner referral,Personal loan,149936.33776805818,12,0.15,C,Late 1-15 days,0,0,Low,25,2.643012159952325,2043-05-22,0,12459.671905842493
12233,51,Low,Salaried,Poor,Direct mail,Personal loan,17785.475405756366,6,0.24,E,Late 15-30 days,0,0,High,15,3.3698791286222716,2023-08-25,0,1265.5232617261463
12234,29,Medium,Self-employed,Fair,Digital ad,Personal loan,93506.40781210837,3,0.19,D,On time,0,0,High,8,1.5380224097403186,2062-05-29,0,2976.5408723751025
12235,59,Low,Salaried,Poor,Direct mail,Personal loan,36691.556441664725,6,0.24,E,On time,0,0,High,15,2.2303716544432586,2052-06-11,0,2610.78307588202
12236,38,Medium,Salaried,Excellent,Digital ad,Personal loan,43277.12032925915,24,0.15,A,On time,0,0,Medium,8,0.9846155821280034,2042-07-03,0,7083.579716109081
12237,22,High,Business,Good,Direct mail,BNPL,10591.08806341539,6,0.13,C,On time,0,0,High,15,3.2788709018830255,2057-03-31,0,405.1843646598227
12238,24,High,Business,Excellent,Digital ad,Personal loan,222658.7149924355,24,0.15,A,Late 15-30 days,0,0,Medium,8,1.4328790472313877,2062-04-06,0,36444.67896975551
12239,47,High,Business,Poor,Digital ad,Personal loan,230983.9878813551,6,0.24,E,On time,0,0,Medium,8,1.394168776799395,2031-06-11,0,16435.63655630569
12240,52,High,Self-employed,Poor,Direct mail,BNPL,22109.800574835357,3,0.22,E,Default,2,1,Low,15,5.583362252736787,2062-05-12,1,-14661.258617854062
12241,29,Medium,Self-employed,Excellent,Digital ad,Personal loan,99067.35062255667,24,0.15,A,On time,0,0,Low,8,1.990610258267592,2051-03-09,0,16215.29967935881
12242,29,High,Business,Excellent,App store,BNPL,22044.945376346073,6,0.11,A,On time,0,0,High,5,1.8896704890023082,2024-09-24,0,712.6532398340314
12243,56,High,Self-employed,Excellent,Partner referral,BNPL,16346.352702275466,3,0.11,A,On time,0,0,High,25,3.952175853399318,2041-08-27,0,300.5946472088526
12244,60,High,Business,Excellent,Partner referral,BNPL,28752.916021613328,3,0.11,A,Default,1,1,Low,25,3.2553028738381427,2029-10-29,1,-19598.301085440366
12245,49,Medium,Salaried,Excellent,Digital ad,Personal loan,90081.89082287456,6,0.13,A,On time,0,0,Medium,8,1.6897591044239428,2030-04-19,0,3446.2723264951783
12246,25,Low,Business,Poor,Partner referral,Personal loan,32159.342171955075,6,0.24,E,On time,0,0,High,25,5.330625354111129,2057-11-09,0,2288.2939405289944
12247,37,Low,Salaried,Poor,Direct mail,BNPL,10352.205749140776,3,0.22,E,On time,0,0,Medium,15,3.2481939449931394,2058-02-01,0,381.8794047576339
12248,34,Low,Salaried,Poor,Direct mail,Personal loan,7644.208767517978,3,0.24,E,On time,0,0,Low,15,2.990952399974119,2057-07-14,0,307.78655769460875
12249,41,High,Salaried,Excellent,Direct mail,Personal loan,426200.1334362553,12,0.13,A,On time,0,0,Low,15,3.0823631990237983,2051-10-27,0,30604.28448187036
12250,26,Medium,Business,Fair,Digital ad,Personal loan,132056.42379575607,3,0.19,D,Default,1,1,Medium,8,1.7410148484236492,2050-07-18,1,-88235.81316533108
12251,58,High,Salaried,Good,Partner referral,SME working capital,880690.6498422662,12,0.15,C,On time,0,0,High,25,5.822082544302176,2055-05-04,0,73185.17119280703
12252,41,Medium,Business,Excellent,Direct mail,BNPL,24446.383404529755,6,0.11,A,On time,0,0,Medium,15,3.1205140964910507,2056-01-23,0,790.2852122353797
12253,45,Medium,Salaried,Good,Direct mail,SME working capital,148867.41856084974,12,0.15,C,On time,0,0,Low,15,4.96055673912187,2057-10-06,0,12370.844988939469
12254,57,Low,Salaried,Poor,Direct mail,SME working capital,65984.92048814913,6,0.24,E,On time,0,0,Medium,15,4.540198241227465,2034-07-13,0,4695.14870397425
12255,55,Low,Salaried,Fair,Direct mail,BNPL,24817.948862625864,6,0.17,D,On time,0,0,High,15,3.7495411954033626,2049-07-09,0,1244.9803349227332
12256,55,Medium,Salaried,Poor,Direct mail,BNPL,19511.988438583016,3,0.22,E,On time,0,0,Low,15,3.9538716378217673,2052-01-02,0,719.7718738523254
12257,40,Medium,Self-employed,Good,Direct mail,BNPL,28839.76174085216,3,0.13,C,On time,0,0,High,15,5.569960535516609,2033-08-10,0,627.1057704346786
12258,38,Low,Self-employed,Poor,Direct mail,Personal loan,35496.223581824335,6,0.24,E,Default,2,1,High,15,3.98982017241452,2048-10-20,1,-22321.62719043842
12259,26,Medium,Salaried,Poor,Direct mail,BNPL,17698.950308693795,3,0.22,E,On time,0,0,Medium,15,6.210289996963066,2052-09-18,0,652.8912554969138
12260,46,Medium,Salaried,Good,Digital ad,Personal loan,149424.47279403094,12,0.15,C,Default,1,1,Medium,8,1.7115371081401194,2030-09-18,1,-92179.99490040346
12261,39,High,Salaried,Excellent,Direct mail,Personal loan,313818.0217834339,24,0.15,A,On time,0,0,Low,15,2.8977646533160044,2060-09-05,0,51365.593568657525
12262,29,Low,Business,Excellent,App store,SME working capital,97356.95208630738,6,0.13,A,On time,0,0,Medium,5,1.5851688892422873,2062-03-11,0,3724.5951067643473
12263,48,Medium,Salaried,Fair,Digital ad,Personal loan,26518.04395471743,3,0.19,D,On time,0,0,Low,8,1.7768770308296735,2063-04-22,0,844.1351083153822
12264,36,Low,Salaried,Good,Digital ad,Personal loan,29753.50795237958,24,0.16999999999999998,C,On time,0,0,High,8,1.7038340055740844,2059-11-25,0,5552.431191255833
12265,34,Medium,Salaried,Good,Digital ad,BNPL,10091.540021653995,3,0.13,C,On time,0,0,Low,8,0.5780200672216967,2043-05-02,0,219.4353419774361
12266,37,Medium,Self-employed,Good,Digital ad,Personal loan,74454.28763726339,12,0.15,C,On time,0,0,Medium,8,0.5660975895245471,2060-05-27,0,6187.1325507401925
12267,43,Medium,Salaried,Good,App store,BNPL,4461.952566371077,3,0.13,C,Default,2,1,Low,5,1.2556969282059272,2057-10-10,1,-3026.343935212828
12268,41,High,Salaried,Excellent,Digital ad,SME working capital,411373.54010026343,12,0.13,A,Late 1-15 days,0,0,Medium,8,1.8176849291231298,2053-10-23,0,29539.626719580963
12269,34,Low,Self-employed,Poor,Direct mail,BNPL,17950.231581264597,3,0.22,E,Default,1,1,Low,15,3.3826874577409605,2060-10-26,1,-11903.001412089914
12270,41,Low,Business,Good,Direct mail,BNPL,22196.986509667277,6,0.13,C,Default,1,1,High,15,2.7051027296343952,2049-10-08,1,-14688.698120406416
12271,23,Medium,Self-employed,Good,Direct mail,SME working capital,325340.7856996278,12,0.15,C,On time,0,0,High,15,2.0449117049401346,2027-10-02,0,27035.73735192261
12272,56,Medium,Salaried,Fair,Digital ad,SME working capital,138732.4827333355,3,0.19,D,On time,0,0,Low,8,1.9219441854594708,2043-04-03,0,4416.199005437287
12273,40,Low,Salaried,Poor,Partner referral,BNPL,24272.01407320134,3,0.22,E,Default,1,1,High,25,3.4709608066796873,2053-02-27,1,-16095.046823191351
12274,58,Medium,Business,Fair,Digital ad,SME working capital,81748.32039898724,3,0.19,D,On time,0,0,Medium,8,1.3875182510964335,2034-08-26,0,2602.251787968824
12275,27,Low,Salaried,Good,Digital ad,Personal loan,45221.91743710303,24,0.16999999999999998,C,On time,0,0,High,8,1.6628240874292044,2060-12-27,0,8439.058187963521
12276,35,Low,Salaried,Good,Digital ad,BNPL,18653.036685763924,6,0.13,C,Late 1-15 days,0,0,High,8,1.1724945793326587,2029-10-11,0,713.6111769861309
12277,25,Medium,Salaried,Good,Digital ad,Personal loan,130718.35932785983,12,0.15,C,Late 15-30 days,0,1,High,8,1.5986689185893428,2052-06-13,0,10862.662737665814
12278,43,High,Business,Good,Digital ad,Personal loan,202079.00535683052,6,0.15,C,Late 1-15 days,0,0,Medium,8,1.2207132382037873,2063-12-31,0,8932.47024153851
12279,60,Medium,Self-employed,Fair,Digital ad,BNPL,12444.313300991615,3,0.17,D,On time,0,0,High,8,1.4422884491250625,2033-03-02,0,354.2421418087051
12280,57,Medium,Self-employed,Good,Digital ad,Personal loan,37136.216982947284,12,0.15,C,On time,0,0,Medium,8,1.6845760723569165,2059-11-22,0,3086.0102782253743
12281,55,High,Salaried,Poor,Direct mail,Personal loan,131548.70556705637,3,0.24,E,Default,2,1,High,15,6.155694471396652,2027-12-10,1,-86787.41447764983
12282,48,Medium,Salaried,Good,Partner referral,SME working capital,302276.99052875093,24,0.16999999999999998,C,On time,0,0,Low,25,4.624768616628966,2024-12-08,0,56409.22049584909
12283,28,Medium,Salaried,Excellent,Partner referral,Personal loan,62124.324042341286,12,0.13,A,On time,0,0,Medium,25,2.843842890825415,2053-10-08,0,4460.980504409141
12284,24,High,Salaried,Good,Direct mail,SME working capital,482109.54446520115,12,0.15,C,On time,0,0,High,15,4.408776452339709,2060-10-13,0,40063.18172185798
12285,54,Low,Business,Fair,Digital ad,SME working capital,62447.78403219306,3,0.19,D,On time,0,0,High,8,1.4818419935778229,2037-03-17,0,1987.8678468173093
12286,23,Medium,Salaried,Poor,Direct mail,Personal loan,108834.27626861051,3,0.24,E,Default,1,1,Low,15,6.68200386755648,2058-09-27,1,-71801.88815376961
12287,37,High,Salaried,Good,Digital ad,BNPL,3305.9497312630056,3,0.13,C,On time,0,0,High,8,1.7160510205511768,2037-12-25,0,71.8861747843539
12288,46,High,Business,Excellent,Digital ad,BNPL,18078.410850695152,6,0.11,A,On time,0,0,Low,8,1.5838323438831532,2023-03-14,0,584.4259463497037
12289,36,Low,Salaried,Poor,Digital ad,SME working capital,68804.8941703534,3,0.24,E,Default,2,1,High,8,0.9642222852888781,2044-06-22,1,-45393.0644373342
12290,45,Low,Self-employed,Poor,Digital ad,SME working capital,88030.60546993176,6,0.24,E,On time,0,0,High,8,1.8527345218856572,2036-12-19,0,6263.806641343923
12291,36,Low,Self-employed,Poor,Digital ad,BNPL,6329.920219583011,3,0.22,E,Default,2,1,High,8,1.2365085631934913,2041-07-09,1,-4197.441630265865
12292,52,Medium,Business,Good,App store,Personal loan,81285.53488804962,12,0.15,C,Late 1-15 days,0,0,High,5,0.6533706135699962,2048-09-08,0,6754.807476775459
12293,35,Medium,Self-employed,Fair,Partner referral,SME working capital,205407.50713464385,6,0.19,D,On time,0,0,Low,25,2.66694542639129,2052-07-20,0,11531.992414382985
12294,35,Medium,Self-employed,Good,Partner referral,SME working capital,308077.5483728993,6,0.15,C,On time,0,0,Medium,25,2.229113497607387,2026-01-30,0,13617.909134438727
12295,27,High,Salaried,Good,Direct mail,Personal loan,244990.60744028006,12,0.15,C,Late 1-15 days,0,0,Medium,15,3.8658145705328817,2026-05-26,0,20358.657775415137
12296,35,Medium,Salaried,Poor,Direct mail,BNPL,4269.180937590084,6,0.22,E,On time,0,0,High,15,3.97602803780109,2056-10-14,0,278.0855455323581
12297,38,High,Business,Fair,Digital ad,Personal loan,340501.5410990671,6,0.19,D,Late 1-15 days,0,0,High,8,1.0736466205599404,2061-10-16,0,19116.444397848798
12298,39,Low,Salaried,Good,Direct mail,Personal loan,34787.9699857788,12,0.15,C,On time,0,0,Medium,15,2.716884306058648,2029-06-07,0,2890.871544185735
12299,41,Low,Self-employed,Fair,App store,BNPL,18307.216767077516,6,0.17,D,On time,0,0,Medium,5,1.4018699720749686,2054-08-09,0,918.3726257290618
12300,38,Medium,Salaried,Fair,Partner referral,BNPL,15716.438657954495,3,0.17,D,On time,0,0,Low,25,5.240641804685055,2041-01-28,0,447.38707208177584
12301,37,Low,Salaried,Fair,Partner referral,BNPL,7967.828146985077,3,0.17,D,On time,0,0,Medium,25,2.9150870746033126,2056-05-27,0,226.81368108329298
12302,60,Medium,Salaried,Fair,Direct mail,SME working capital,223122.55729398888,3,0.19,D,Default,1,1,Medium,15,6.679429316835279,2041-07-25,1,-149083.24572542286
12303,53,High,Salaried,Good,Partner referral,SME working capital,228869.65642984843,12,0.15,C,On time,0,0,Medium,25,6.526608419288614,2049-09-30,0,19019.010806640552
12304,30,Low,Business,Fair,App store,Personal loan,30503.41349470096,6,0.19,D,On time,0,0,Low,5,0.9048376136185202,2056-02-15,0,1712.5232565287806
12305,48,Medium,Business,Fair,Digital ad,Personal loan,86136.9501595561,3,0.19,D,Late 15-30 days,0,0,Medium,8,1.4500254557033545,2055-08-22,0,2741.952757792227
12306,54,Medium,Salaried,Good,Direct mail,SME working capital,336971.8573036172,6,0.15,C,On time,0,0,Medium,15,2.7422059692696954,2034-12-07,0,14895.120263906138
12307,31,Low,Self-employed,Poor,Partner referral,Personal loan,19397.910129669668,6,0.24,E,Default,2,1,High,25,3.412572480098757,2026-09-05,1,-12198.281239411263
12308,38,Medium,Salaried,Fair,Digital ad,BNPL,2609.1783550894825,3,0.17,D,On time,0,0,Medium,8,1.366702912057638,2064-01-06,0,74.27335735706401
12309,57,High,Self-employed,Good,Direct mail,Personal loan,404046.60128200764,24,0.16999999999999998,C,Default,1,1,High,15,5.818863349271849,2058-08-31,1,-207431.73185703583
12310,38,Medium,Self-employed,Fair,App store,BNPL,6694.796071530381,6,0.17,D,On time,0,0,Medium,5,1.8036206894456386,2062-05-04,0,335.8411890325506
12311,39,Medium,Salaried,Excellent,Digital ad,Personal loan,93058.06790588686,24,0.15,A,On time,0,0,Low,8,1.779201827299337,2046-08-20,0,15231.702969681544
12312,44,High,Salaried,Poor,App store,Personal loan,185933.4871214198,6,0.24,E,Default,2,1,Medium,5,1.794638223571168,2041-03-19,1,-116923.36713440348
12313,55,Medium,Self-employed,Excellent,Digital ad,Personal loan,92428.3983283702,12,0.13,A,Default,1,1,Low,8,1.4829348561458395,2026-01-05,1,-58062.84431314388
12314,29,Low,Business,Excellent,Digital ad,SME working capital,66480.21214568107,12,0.13,A,Late 1-15 days,0,0,Low,8,1.100568514067148,2052-08-25,0,4773.765105415718
12315,34,Medium,Self-employed,Good,Digital ad,SME working capital,256970.00591103593,6,0.15,C,Default,1,1,High,8,0.8272749182449499,2048-01-30,1,-168520.1946131279
12316,44,Medium,Business,Good,App store,BNPL,12443.938016445454,6,0.13,C,On time,0,0,High,5,1.7478033492843639,2047-03-17,0,476.0690392591914
12317,41,Medium,Self-employed,Excellent,Direct mail,Personal loan,32637.9856046431,12,0.13,A,On time,0,0,Medium,15,2.2735831958491386,2049-08-30,0,2343.6459024691576
12318,43,Medium,Salaried,Fair,Digital ad,SME working capital,239148.17920037438,3,0.19,D,On time,0,0,Medium,8,1.2650386386773798,2043-01-23,0,7612.679671903985
12319,44,Low,Business,Poor,Partner referral,BNPL,26206.530917402382,3,0.22,E,On time,0,0,Low,25,3.553665123067897,2043-11-14,0,966.7248381660793
12320,56,Medium,Salaried,Poor,Digital ad,Personal loan,90680.86027794382,6,0.24,E,On time,0,0,High,8,0.7468416417612663,2025-09-14,0,6452.385188305634
12321,24,Medium,Salaried,Good,Direct mail,BNPL,9006.978467754334,3,0.13,C,On time,0,0,Low,15,4.119722669272059,2052-03-07,0,195.85210939203716
12322,55,Medium,Self-employed,Fair,Digital ad,Personal loan,76683.37217306296,6,0.19,D,Default,2,1,Medium,8,1.4120481578044042,2030-10-23,1,-49373.20109174987
12323,54,High,Salaried,Excellent,Digital ad,SME working capital,632196.9807315469,12,0.13,A,On time,0,0,Medium,8,0.7062734225549145,2055-01-08,0,45396.36365407554
12324,38,High,Salaried,Good,Direct mail,SME working capital,270130.3469599159,6,0.15,C,Default,1,1,Low,15,6.301122364005315,2047-03-29,1,-177150.708617553
12325,40,Medium,Self-employed,Excellent,Partner referral,Personal loan,96010.67909063758,24,0.15,A,Late 1-15 days,0,0,Medium,25,2.474823107294467,2024-09-22,0,15714.985048958799
12326,51,Medium,Salaried,Fair,Direct mail,Personal loan,38662.287567055384,3,0.19,D,On time,0,0,Medium,15,4.105896602126295,2026-06-03,0,1230.7165022754562
12327,44,Medium,Business,Good,Partner referral,SME working capital,123910.35208664156,24,0.16999999999999998,C,Default,2,1,Medium,25,6.468309070237283,2031-09-15,1,-63613.79812822022
12328,36,Medium,Business,Good,Digital ad,Personal loan,74128.39081708278,24,0.16999999999999998,C,On time,0,0,Low,8,1.1185153346567587,2024-04-27,0,13833.420583183877
12329,35,High,Salaried,Good,Partner referral,Personal loan,419739.4440145844,6,0.15,C,On time,0,0,Medium,25,5.996100560539589,2049-10-07,0,18553.684417832876
12330,23,Medium,Salaried,Excellent,Digital ad,Personal loan,127975.17029906143,24,0.15,A,On time,0,0,Low,8,1.8101747622523372,2049-06-07,0,20946.918685880053
12331,60,Low,Self-employed,Fair,Digital ad,SME working capital,42610.19765563838,6,0.19,D,Default,1,1,Medium,8,0.5574566257084814,2031-04-29,1,-27434.915781521384
12332,39,Medium,Salaried,Fair,Direct mail,BNPL,17062.934497112794,6,0.17,D,On time,0,0,Low,15,6.13938770488008,2036-09-19,0,855.9538107909757
12333,27,Medium,Salaried,Excellent,Direct mail,Personal loan,36711.25019928462,24,0.15,A,On time,0,0,Low,15,3.3399231412756683,2063-10-17,0,6008.8810273460695
12334,53,Medium,Self-employed,Fair,Direct mail,Personal loan,149713.30903919344,6,0.19,D,Late 1-15 days,0,0,High,15,2.331617328525456,2042-03-02,0,8405.207619994355
12335,42,Medium,Self-employed,Fair,Partner referral,BNPL,20310.658560784843,6,0.17,D,Default,2,1,Medium,25,5.734559560149336,2031-12-18,1,-13198.586683577516
12336,49,Low,Salaried,Poor,App store,SME working capital,37935.45930337611,3,0.24,E,On time,0,0,High,5,1.8186643443945516,2042-10-15,0,1527.434007711061
12337,48,Low,Self-employed,Fair,Partner referral,BNPL,27191.78457504782,3,0.17,D,Default,2,1,High,25,6.935809918290223,2033-01-31,1,-18260.202794790082
